Timestamp;From;To
2014-04-08 15:12:46;Grace@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-08 15:15:41;Grace@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-08 15:18:55;Manon@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-08 15:21:55;Helen@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-08 15:25:05;Ronald@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 15:26:05;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 15:28:56;Ton@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-08 15:33:50;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-08 15:36:03;Jantien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-08 15:40:58;Victor@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 15:45:30;Claudia@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-08 15:45:33;Helen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-08 15:45:58;Victor@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-08 15:48:24;Ellen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-08 15:51:37;Victor@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-08 15:53:26;Quincy@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-08 15:57:42;Helen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-08 16:02:07;Britt@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 16:06:12;Jantien@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-08 16:10:54;Fiona@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-08 16:14:38;Ellen@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-08 16:17:19;Manon@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-08 16:19:32;Koosje@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-08 16:20:17;Grace@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-08 16:25:08;Iris@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-08 16:27:48;Fiona@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-08 16:29:26;Dolores@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-08 16:34:21;Britt@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-08 16:36:30;Leontien@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-08 16:36:54;Leontien@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-08 16:38:38;Iris@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-08 16:41:21;Claudia@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-08 16:43:23;Leontien@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-08 16:47:45;Ursul@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-08 16:51:59;Anouk@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 16:53:13;Iris@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 16:57:10;Quincy@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-08 16:58:32;Claudia@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-08 17:02:38;Claudia@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-08 17:03:09;Fiona@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-08 17:05:51;Iris@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-08 17:06:17;Jantien@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-08 17:07:49;Dolores@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-08 17:10:25;Britt@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-08 17:13:37;Peter@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-08 17:15:45;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-08 17:16:53;Steve@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-08 17:19:37;Zach@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-08 17:19:47;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 17:24:37;Fiona@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-08 17:26:00;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-08 17:30:41;Iris@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-08 17:32:38;Ursul@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-08 17:36:19;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 09:00:36;Anouk@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 09:03:25;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 09:04:17;Yorik@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 09:06:08;Ronald@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-09 09:09:29;Manon@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 09:11:04;Grace@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 09:11:32;Manon@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 09:14:27;Quincy@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-09 09:16:45;Manon@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 09:17:35;Koosje@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 09:17:35;Fiona@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 09:20:21;Jantien@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 09:24:29;Quincy@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 09:29:13;Peter@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-09 09:30:58;Leontien@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 09:34:39;Koosje@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 09:35:46;Peter@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-09 09:39:12;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 09:40:54;Nico@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 09:45:17;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 09:49:16;Anouk@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 09:51:25;Dolores@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-09 09:55:34;Britt@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 09:56:58;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 10:00:28;Nico@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-09 10:02:27;Yorik@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 10:03:48;Quincy@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-09 10:06:10;Victor@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 10:10:21;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 10:13:11;Peter@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 10:16:11;Ellen@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-09 10:18:22;Jantien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 10:18:56;Ellen@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 10:19:20;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 10:22:51;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 10:24:22;Anouk@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 10:27:46;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 10:29:13;Fiona@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 10:30:18;Iris@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 10:33:20;Grace@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-09 10:37:24;Ronald@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-09 10:38:39;Leontien@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-09 10:38:50;Steve@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 10:39:58;Jantien@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 10:41:31;Koosje@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 10:44:48;Zach@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 10:48:53;Ton@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 10:51:01;Anouk@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 10:55:50;Nico@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 10:58:40;Claudia@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 11:02:35;Anouk@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 11:06:53;Fiona@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 11:09:21;Quincy@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 11:10:28;Claudia@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 11:12:23;Manon@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 11:14:12;Fiona@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 11:16:29;Helen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 11:19:32;Ronald@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 11:24:05;Steve@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 11:26:08;Jantien@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 11:30:00;Leontien@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 11:30:05;Claudia@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 11:33:36;Ursul@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 11:37:20;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 11:39:37;Grace@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-09 11:44:29;Britt@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 11:49:26;Leontien@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 11:51:27;Nico@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-09 11:54:46;Nico@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 11:56:37;Dolores@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-09 11:58:08;Willem@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 12:01:00;Victor@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-09 12:01:04;Fiona@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 12:04:42;Ellen@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 12:07:57;Dolores@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 12:09:06;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 12:12:38;Claudia@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 12:16:09;Claudia@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 12:16:17;Victor@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-09 12:19:00;Britt@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-09 12:23:52;Ellen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 12:28:32;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 12:31:26;Ton@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-09 12:32:07;Yorik@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 12:35:52;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 12:38:58;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 12:39:53;Peter@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-09 12:43:25;Helen@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-09 12:43:29;Grace@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 12:45:11;Dolores@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-09 12:50:07;Iris@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 12:51:00;Koosje@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 12:53:47;Steve@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 12:56:13;Dolores@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-09 13:00:54;Fiona@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 13:04:49;Manon@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 13:07:38;Leontien@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 13:09:47;Koosje@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 13:11:17;Grace@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-09 13:11:35;Koosje@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 13:14:11;Ton@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-09 13:15:40;Ton@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 13:16:28;Yorik@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 13:21:10;Fiona@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-09 13:23:08;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 13:27:36;Fiona@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 13:29:46;Iris@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 13:30:48;Dolores@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-09 13:35:15;Claudia@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-09 13:39:16;Iris@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 13:40:44;Anouk@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 13:44:22;Anouk@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 13:49:07;Anouk@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 13:49:10;Dolores@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 13:52:01;Peter@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 13:52:38;Steve@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 13:57:15;Nico@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 14:02:05;Otto@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-09 14:05:28;Steve@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 14:08:57;Willem@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 14:12:02;Dolores@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 14:13:39;Fiona@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-09 14:17:35;Ronald@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 14:19:58;Dolores@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 14:20:05;Victor@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 14:24:05;Helen@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 14:28:27;Quincy@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-09 14:30:37;Jantien@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 14:34:49;Manon@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 14:37:09;Grace@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 14:38:41;Britt@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 14:40:34;Peter@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 14:42:48;Fiona@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 14:44:18;Xander@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 14:45:27;Helen@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 14:49:11;Manon@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 14:53:59;Yorik@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 14:58:57;Grace@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 15:02:48;Jantien@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 15:04:42;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 15:07:54;Ronald@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 15:11:49;Koosje@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-09 15:15:43;Fiona@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 15:20:00;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 15:23:04;Grace@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 15:25:56;Steve@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-09 15:29:45;Helen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 15:31:24;Dolores@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 15:35:39;Leontien@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 15:39:47;Steve@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 15:42:14;Manon@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-09 15:43:16;Manon@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-09 15:45:12;Anouk@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-09 15:47:59;Koosje@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 15:48:31;Grace@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 15:49:37;Britt@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-09 15:52:02;Grace@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 15:54:28;Willem@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 15:57:37;Leontien@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-09 15:58:28;Britt@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 16:02:08;Victor@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 16:03:26;Iris@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 16:04:18;Manon@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-09 16:08:35;Jantien@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-09 16:08:36;Zach@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 16:10:00;Claudia@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-09 16:10:26;Zach@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 16:11:43;Britt@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 16:13:36;Dolores@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-09 16:16:28;Fiona@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 16:19:11;Britt@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-09 16:19:24;Quincy@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 16:23:13;Quincy@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 16:26:29;Manon@DutchFlowers.nl;Nico@DutchFlowers.nl
2014-04-09 16:31:22;Anouk@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-09 16:35:26;Jantien@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 16:40:10;Ellen@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 16:44:12;Helen@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-09 16:45:55;Quincy@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 16:47:25;Ellen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-09 16:52:04;Zach@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 16:55:23;Britt@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 16:55:23;Claudia@DutchFlowers.nl;Ton@DutchFlowers.nl
2014-04-09 16:59:25;Ursul@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 17:00:26;Ursul@DutchFlowers.nl;Claudia@DutchFlowers.nl
2014-04-09 17:02:13;Claudia@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 17:05:31;Helen@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-09 17:07:08;Willem@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-09 17:09:17;Britt@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 17:11:02;Grace@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-09 17:15:51;Jantien@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-09 17:20:29;Dolores@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-09 17:23:25;Peter@DutchFlowers.nl;Yorik@DutchFlowers.nl
2014-04-09 17:25:43;Grace@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-09 17:29:55;Nico@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-09 17:31:20;Steve@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 17:32:32;Iris@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-09 17:33:24;Koosje@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-09 17:37:19;Dolores@DutchFlowers.nl;Ellen@DutchFlowers.nl
2014-04-09 17:37:24;Fiona@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-10 09:01:12;Anouk@DutchFlowers.nl;Victor@DutchFlowers.nl
2014-04-10 09:05:08;Fiona@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-10 09:05:59;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 09:10:47;Manon@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-10 09:12:54;Ronald@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-10 09:13:18;Grace@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-10 09:15:47;Koosje@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-10 09:20:24;Dolores@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-10 09:23:44;Koosje@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-10 09:28:12;Britt@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-10 09:32:45;Victor@DutchFlowers.nl;Zach@DutchFlowers.nl
2014-04-10 09:32:58;Leontien@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-10 09:33:42;Dolores@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-10 09:38:23;Iris@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-10 09:42:40;Ronald@DutchFlowers.nl;Peter@DutchFlowers.nl
2014-04-10 09:43:05;Manon@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-10 09:44:34;Peter@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-10 09:47:41;Otto@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-10 09:50:42;Ursul@DutchFlowers.nl;Xander@DutchFlowers.nl
2014-04-10 09:54:19;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 09:58:32;Helen@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-10 10:00:56;Ronald@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-10 10:04:35;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 10:06:28;Ronald@DutchFlowers.nl;Otto@DutchFlowers.nl
2014-04-10 10:09:35;Xander@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-10 10:13:09;Ton@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-10 10:16:42;Britt@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-10 10:21:21;Ronald@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-10 10:26:05;Grace@DutchFlowers.nl;Quincy@DutchFlowers.nl
2014-04-10 10:31:03;Helen@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-10 10:31:53;Koosje@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-10 10:36:22;Steve@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-10 10:36:30;Helen@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-10 10:37:49;Koosje@DutchFlowers.nl;Dolores@DutchFlowers.nl
2014-04-10 10:41:03;Dolores@DutchFlowers.nl;Koosje@DutchFlowers.nl
2014-04-10 10:43:35;Dolores@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-10 10:47:00;Yorik@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-10 10:49:26;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 10:50:40;Dolores@DutchFlowers.nl;Manon@DutchFlowers.nl
2014-04-10 10:53:52;Grace@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-10 10:58:05;Steve@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-10 11:02:27;Xander@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-10 11:05:00;Leontien@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-10 11:09:06;Koosje@DutchFlowers.nl;Steve@DutchFlowers.nl
2014-04-10 11:12:32;Otto@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-10 11:13:45;Willem@DutchFlowers.nl;Iris@DutchFlowers.nl
2014-04-10 11:14:41;Fiona@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 11:15:59;Steve@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-10 11:18:19;Ursul@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-10 11:20:14;Anouk@DutchFlowers.nl;Leontien@DutchFlowers.nl
2014-04-10 11:25:10;Jantien@DutchFlowers.nl;Fiona@DutchFlowers.nl
2014-04-10 11:27:57;Willem@DutchFlowers.nl;Helen@DutchFlowers.nl
2014-04-10 11:29:35;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 11:34:29;Ton@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-10 11:36:42;Fiona@DutchFlowers.nl;Anouk@DutchFlowers.nl
2014-04-10 11:40:56;Iris@DutchFlowers.nl;Willem@DutchFlowers.nl
2014-04-10 11:45:08;Jantien@DutchFlowers.nl;Ursul@DutchFlowers.nl
2014-04-10 11:48:02;Claudia@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-10 11:50:34;Yorik@DutchFlowers.nl;Ronald@DutchFlowers.nl
2014-04-10 11:50:57;Zach@DutchFlowers.nl;Jantien@DutchFlowers.nl
2014-04-10 11:51:45;Ellen@DutchFlowers.nl;Britt@DutchFlowers.nl
2014-04-10 11:56:39;Ursul@DutchFlowers.nl;Grace@DutchFlowers.nl
2014-04-10 11:59:48;Nico@DutchFlowers.nl;Ursul@DutchFlowers.nl
